"filename", "language", "Java Properties", "XML", "Java", "Batch", "Markdown", "comment", "blank", "total"
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\JwtSecurityApplication.class", "Java", 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Application$ApplicationBuilder.class", "Java", 0, 0, 14, 0, 0, 0, 0, 14
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Application.class", "Java", 0, 0, 33, 0, 0, 6, 0, 39
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\ApplicationStatusLogs$ApplicationStatusLogsBuilder.class", "Java", 0, 0, 12, 0, 0, 0, 0, 12
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\ApplicationStatusLogs.class", "Java", 0, 0, 50, 0, 0, 0, 0, 50
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Branch$BranchBuilder.class", "Java", 0, 0, 12, 0, 0, 0, 0, 12
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Branch.class", "Java", 0, 0, 29, 0, 0, 0, 0, 29
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Bureau$BureauBuilder.class", "Java", 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Bureau.class", "Java", 0, 0, 47, 0, 0, 1, 0, 48
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\BureauSystemScoreMaster$BureauSystemScoreMasterBuilder.class", "Java", 0, 0, 12, 0, 0, 0, 0, 12
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\BureauSystemScoreMaster.class", "Java", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\CreditReport$CreditReportBuilder.class", "Java", 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\CreditReport.class", "Java", 0, 0, 52, 0, 0, 0, 0, 52
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\CustomerPrincipal.class", "Java", 0, 0, 17, 0, 0, 0, 0, 17
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Customers$CustomersBuilder.class", "Java", 0, 0, 15, 0, 0, 0, 0, 15
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Customers.class", "Java", 0, 0, 166, 0, 0, 0, 0, 166
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Disbursement$DisbursementBuilder.class", "Java", 0, 0, 12, 0, 0, 0, 0, 12
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Disbursement.class", "Java", 0, 0, 59, 0, 0, 0, 0, 59
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\DtiMaster$DtiMasterBuilder.class", "Java", 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\DtiMaster.class", "Java", 0, 0, 25, 0, 0, 0, 0, 25
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\EmploymentTypeSystemScoreMaster$EmploymentTypeSystemScoreMasterBuilder.class", "Java", 0, 0, 10, 0, 0, 0, 0, 10
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\EmploymentTypeSystemScoreMaster.class", "Java", 0, 0, 11, 0, 0, 0, 0, 11
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\FieldVerification$FieldVerificationBuilder.class", "Java", 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\FieldVerification.class", "Java", 0, 0, 56, 0, 0, 0, 0, 56
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\FoirMaster$FoirMasterBuilder.class", "Java", 0, 0, 13, 0, 0, 0, 0, 13
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\FoirMaster.class", "Java", 0, 0, 24, 0, 0, 0, 0, 24
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Generator\ApplicationIdGenerator.class", "Java", 0, 0, 18, 0, 0, 0, 0, 18
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Generator\BureauIdGenerator.class", "Java", 0, 0, 18, 0, 0, 0, 0, 18
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Generator\CustomerIdGenerator.class", "Java", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Generator\StaffIdGenerator.class", "Java", 0, 0, 24, 0, 0, 0, 0, 24
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Generator\SystemScoreIdGenerator.class", "Java", 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\LoanOffers$LoanOffersBuilder.class", "Java", 0, 0, 20, 0, 0, 0, 0, 20
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\LoanOffers.class", "Java", 0, 0, 110, 0, 0, 0, 0, 110
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\LoanProductMaster$LoanProductMasterBuilder.class", "Java", 0, 0, 13, 0, 0, 2, 0, 15
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\LoanProductMaster.class", "Java", 0, 0, 94, 0, 0, 0, 0, 94
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Notification.class", "Java", 0, 0, 21, 0, 0, 0, 0, 21
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\UserPrincipal.class", "Java", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Users$UsersBuilder.class", "Java", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Model\Users.class", "Java", 0, 0, 80, 0, 0, 0, 0, 80
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\ApplicatioStatusLogsRepo.class", "Java", 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\ApplicationRepo.class", "Java", 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\BranchRepo.class", "Java", 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\BureauRepository.class", "Java", 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\BureauSystemScoreMasterRepository.class", "Java", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\CreditReportsRepository.class", "Java", 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\Customer_profileRepository.class", "Java", 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\DisbursementRepo.class", "Java", 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\DtiMasterRepository.class", "Java", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\EmploymentTypeSysScoreRepository.class", "Java", 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\FieldVerificationRepo.class", "Java", 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\FoirMasterRepository.class", "Java", 0, 0, 7, 0, 0, 0, 0, 7
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\LoanOffersRepository.class", "Java", 0, 0, 5, 0, 0, 0, 0, 5
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\LoanProductsRepository.class", "Java", 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Repo\UserRepo.class", "Java", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\ApplicationService.class", "Java", 0, 0, 101, 0, 0, 0, 0, 101
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\BureauServices.class", "Java", 0, 0, 143, 0, 0, 0, 0, 143
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\CustomerService.class", "Java", 0, 0, 19, 0, 0, 0, 0, 19
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\DisbursementService.class", "Java", 0, 0, 33, 0, 0, 0, 0, 33
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\EmailService$1.class", "Java", 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\EmailService.class", "Java", 0, 0, 61, 0, 0, 0, 0, 61
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\JWTService.class", "Java", 0, 0, 57, 0, 0, 0, 0, 57
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\MasterManagementService.class", "Java", 0, 0, 108, 0, 0, 0, 0, 108
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\MaterService.class", "Java", 0, 0, 38, 0, 0, 0, 0, 38
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\MyUserService.class", "Java", 0, 0, 18, 0, 0, 0, 0, 18
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\OfferGenartionService.class", "Java", 0, 0, 104, 0, 0, 28, 0, 132
"c:\Users\Administrator\Desktop\JWTSecurity\target\classes\com\quantafic\JWTSecurity\Service\UserService.class", "Java", 0, 0, 92, 0, 0, 0, 0, 92
"c:\Users\Administrator\Desktop\JWTSecurity\target\test-classes\com\quantafic\JWTSecurity\JwtSecurityApplicationTests.class", "Java", 0, 0, 7, 0, 0, 0, 0, 7
"Total", "-", 19, 179, 6219, 108, 22, 320, 955, 7822
